UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms         nT_GSE_(All_Qs)        nT_GSE_(All_Qs)        nT_GSE_(All_Qs)
17-03-2015 03:26:10.328               -7.81603                9.27259                33.4878
17-03-2015 03:26:14.406               -6.58875                11.2824                30.0712
17-03-2015 03:26:18.485               -3.97941                10.7991                27.9949
17-03-2015 03:26:22.563               -8.72768                3.40169                29.7841
17-03-2015 03:26:26.641               -1.74219                6.23866                31.4807
17-03-2015 03:26:30.719               -5.76724                12.1955                28.6594
17-03-2015 03:26:34.797               -5.35325                9.92952                30.2506
17-03-2015 03:26:38.875               -5.89795                9.64053                33.3989
17-03-2015 03:26:42.954               -6.76216                9.15069                29.8001
17-03-2015 03:26:47.032               -6.40091                10.2301                29.4795
17-03-2015 03:26:51.110               -4.91599                11.9071                31.1233
17-03-2015 03:26:55.188               -3.99376                8.66357                32.5216
17-03-2015 03:26:59.266               -8.42261                8.27501                32.0713
17-03-2015 03:27:03.344               -8.41581                8.21388                31.7876
17-03-2015 03:27:07.423               -5.43390                4.76678                31.5821
17-03-2015 03:27:11.501               -4.54595                7.38000                29.8140
17-03-2015 03:27:15.579               -6.42126                10.1026                30.2092
17-03-2015 03:27:19.657               -9.41106                12.8657                26.1429
17-03-2015 03:27:23.735               -9.14588                13.4853                27.9377
17-03-2015 03:27:27.814               -6.22710                14.2358                31.6008
17-03-2015 03:27:31.892               -8.36520                9.97205                30.2989
17-03-2015 03:27:35.970               -7.78968                13.9723                31.2444
17-03-2015 03:27:40.048               -4.69971                13.4094                31.9398
17-03-2015 03:27:44.126               -3.50861                12.5341                30.6232
17-03-2015 03:27:48.204               -6.89660                11.8584                30.3098
17-03-2015 03:27:52.283               -8.73975                11.2404                28.5659
17-03-2015 03:27:56.361               -6.91880                14.4098                29.8426
17-03-2015 03:28:00.439               -3.44216                10.4221                32.1569
17-03-2015 03:28:04.517               -4.27387                7.75481                33.1640
17-03-2015 03:28:08.595               -5.82121                10.1333                29.7096
17-03-2015 03:28:12.674               -6.21296                12.0323                32.0199
17-03-2015 03:28:16.752               -8.64085                11.7247                29.8174
17-03-2015 03:28:20.830               -8.44778                9.57371                30.0081
17-03-2015 03:28:24.908               -7.60079                10.5123                29.2616
17-03-2015 03:28:28.986               -6.91655                9.88095                31.1051
17-03-2015 03:28:33.064               -7.51104                10.0759                30.9893
17-03-2015 03:28:37.143               -5.54052                12.3542                28.8996
17-03-2015 03:28:41.221               -4.75015                11.0419                30.4927
17-03-2015 03:28:45.299               -7.42981                10.5542                27.9458
17-03-2015 03:28:49.377               -8.80037                11.2330                29.6626
17-03-2015 03:28:53.455               -7.39158                10.8311                32.8020
17-03-2015 03:28:57.533               -4.93265                12.2435                32.9132
17-03-2015 03:29:01.612               -2.64368                12.2826                34.6042
17-03-2015 03:29:05.690               -2.66509                8.16317                36.7101
17-03-2015 03:29:09.768               -6.10928                12.7978                31.7823
17-03-2015 03:29:13.846               -5.53087                12.2699                31.0649
17-03-2015 03:29:17.924               -6.12396                11.8991                31.2838
17-03-2015 03:29:22.003               -3.48033                12.6443                32.8802
17-03-2015 03:29:26.081               -6.53415                10.0833                31.2335
17-03-2015 03:29:30.159               -6.12201                8.28363                30.0929
17-03-2015 03:29:34.237               -6.28634                10.2342                30.5753
17-03-2015 03:29:38.315               -4.90487                12.7808                31.1801
17-03-2015 03:29:42.393               -6.70914                9.48202                31.1159
17-03-2015 03:29:46.472               -6.96885                11.9739                33.4249
17-03-2015 03:29:50.550               -4.91373                14.4355                34.7915
17-03-2015 03:29:54.628               -4.75993                15.1010                32.0085
17-03-2015 03:29:58.706               -5.72161                15.7456                30.9274
17-03-2015 03:30:02.784               -4.77726                14.5439                33.2302
17-03-2015 03:30:06.863               -4.14994                9.93983                32.1371
17-03-2015 03:30:10.941               -4.32358                12.4647                34.0147
17-03-2015 03:30:15.019               -5.72458                12.1474                34.0400
17-03-2015 03:30:19.097               -5.04007                8.69391                31.4130
17-03-2015 03:30:23.175               -4.29823                12.6740                32.8411
17-03-2015 03:30:27.253               -4.47186                10.2980                37.6468
17-03-2015 03:30:31.332               -4.05369                6.71845                35.8957
17-03-2015 03:30:35.410               -3.52507                9.52516                33.0224
17-03-2015 03:30:39.488               -5.21962                11.1007                34.5116
17-03-2015 03:30:43.566               -4.40008                11.9726                36.2413
17-03-2015 03:30:47.644               -2.94413                10.5942                37.3527
17-03-2015 03:30:51.722               -5.18047                14.2295                36.0878
17-03-2015 03:30:55.801               -2.96202                9.82626                35.0107
17-03-2015 03:30:59.879               -7.55122                11.6384                38.0981
17-03-2015 03:31:03.957               -4.98840                11.0294                37.1122
17-03-2015 03:31:08.035               -4.49650                12.4067                33.0858
17-03-2015 03:31:12.113               -5.95364                12.4104                35.0993
17-03-2015 03:31:16.192               -6.67192                11.9761                33.6915
17-03-2015 03:31:20.270               -7.18782                5.28690                34.9899
17-03-2015 03:31:24.348               -7.29229                14.5062                30.4580
17-03-2015 03:31:28.426               -4.88712                11.3521                32.7808
17-03-2015 03:31:32.504               -2.43970                8.80479                32.0866
17-03-2015 03:31:36.582               -4.01789                9.92666                32.6866
17-03-2015 03:31:40.661               -4.03583                8.40035                34.3214
17-03-2015 03:31:44.739               -10.4096                9.41945                36.6994
17-03-2015 03:31:48.817               -6.80211                10.0687                30.3621
17-03-2015 03:31:52.895               -5.09088                8.36380                30.0853
17-03-2015 03:31:56.973               -9.31789                12.4937                33.9467
17-03-2015 03:32:01.051               -5.08686                10.8250                32.9322
17-03-2015 03:32:05.130               -8.46228                11.8091                31.1759
17-03-2015 03:32:09.208               -7.42861                12.4045                30.7939
17-03-2015 03:32:13.286               -5.98027                13.0394                28.9617
17-03-2015 03:32:17.364               -7.87345                13.4139                33.2571
17-03-2015 03:32:21.442               -5.08002                11.5292                34.1821
17-03-2015 03:32:25.521               -6.12390                11.6273                36.7972
17-03-2015 03:32:29.599               -4.56405                11.9585                32.1359
17-03-2015 03:32:33.677               -7.21011                10.6697                32.8135
17-03-2015 03:32:37.755               -8.38263                10.0534                31.0939
