UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms                  nT_GSE                 nT_GSE                 nT_GSE
10-05-2024 13:18:03.255                1.99560                5.01593                41.0202
10-05-2024 13:18:05.995                2.01170                5.60271                41.1420
10-05-2024 13:18:08.736                1.87992                5.60925                40.7357
10-05-2024 13:18:11.476                2.12593                5.87641                40.5140
10-05-2024 13:18:14.217                2.81814                6.17872                40.3580
10-05-2024 13:18:16.957                2.88850                6.47282                40.2549
10-05-2024 13:18:19.698                2.98466                6.59438                40.6356
10-05-2024 13:18:22.438                3.68681                6.49610                40.9768
10-05-2024 13:18:25.179                3.99080                6.34402                40.9751
10-05-2024 13:18:27.919                4.40241                6.36938                40.9175
10-05-2024 13:18:30.660                4.44719                6.71658                40.8105
10-05-2024 13:18:33.400                4.32372                6.61303                40.8695
10-05-2024 13:18:36.140                4.32926                6.67097                40.7296
10-05-2024 13:18:38.881                3.64875                6.70857                40.6547
10-05-2024 13:18:41.621                3.33587                6.45423                41.2285
10-05-2024 13:18:44.362                3.01683                6.92526                41.5987
10-05-2024 13:18:47.102                2.93608                7.53151                41.9698
10-05-2024 13:18:49.843                2.42717                7.51093                42.5039
10-05-2024 13:18:52.583                2.48376                8.04285                42.8170
10-05-2024 13:18:55.324                2.25308                8.32993                43.3431
10-05-2024 13:18:58.064                1.42656                8.34472                43.7744
10-05-2024 13:19:00.805                1.08058                8.92735                43.6407
10-05-2024 13:19:03.545                1.36663                9.56577                43.5281
10-05-2024 13:19:06.286                1.58092                9.68374                44.3879
10-05-2024 13:19:09.026                2.84800                10.3340                44.4902
10-05-2024 13:19:11.767                5.12052                9.60057                43.9847
10-05-2024 13:19:14.507                5.15183                8.15515                43.2631
10-05-2024 13:19:17.248                4.85572                7.54228                43.0952
10-05-2024 13:19:19.988                4.92044                6.95049                43.3639
10-05-2024 13:19:22.729                5.15986                6.79526                43.1361
10-05-2024 13:19:25.469                5.81811                6.68373                42.3377
10-05-2024 13:19:28.209                5.72263                6.24493                41.6615
10-05-2024 13:19:30.950                5.11158                6.10749                41.3297
10-05-2024 13:19:33.690                4.97559                6.17539                41.3648
10-05-2024 13:19:36.431                5.27907                5.33005                41.6812
10-05-2024 13:19:39.171                5.19143                5.19412                42.0118
10-05-2024 13:19:41.912                5.31528                5.18718                42.4549
10-05-2024 13:19:44.652                5.08023                4.07014                42.0101
10-05-2024 13:19:47.393                4.45290                3.85407                41.2902
10-05-2024 13:19:50.133                4.50418                3.97193                41.0866
10-05-2024 13:19:52.874                4.30601                4.10487                41.3230
10-05-2024 13:19:55.614                3.57833                4.04111                41.2118
10-05-2024 13:19:58.355                3.13154                4.57410                41.0365
10-05-2024 13:20:01.095                2.83787                4.72009                41.4993
10-05-2024 13:20:03.836                2.48156                4.70390                41.8426
10-05-2024 13:20:06.576                2.17556                4.67730                41.9191
10-05-2024 13:20:09.317                1.79891                4.33874                42.0540
10-05-2024 13:20:12.057                1.01807                4.41503                42.5576
10-05-2024 13:20:14.797               0.484863                4.46797                42.8713
10-05-2024 13:20:17.538               0.420622                4.09132                43.2583
10-05-2024 13:20:20.278               0.294622                4.13525                43.7098
10-05-2024 13:20:23.019               0.285390                3.91403                43.7092
10-05-2024 13:20:25.759               0.287109                3.77292                43.6001
10-05-2024 13:20:28.500               0.190600                3.97436                43.2652
10-05-2024 13:20:31.240               0.564544                4.03856                42.6986
10-05-2024 13:20:33.981               0.946394                4.33041                42.1555
10-05-2024 13:20:36.721                1.34533                4.41677                42.3157
10-05-2024 13:20:39.462                1.80075                4.48484                42.4224
10-05-2024 13:20:42.202                2.31636                4.57220                42.2915
10-05-2024 13:20:44.943                2.39458                4.41539                42.3028
10-05-2024 13:20:47.683                2.25779                4.67798                42.5808
10-05-2024 13:20:50.424                2.09172                4.71677                42.6843
10-05-2024 13:20:53.164                2.11306                4.61404                42.3175
10-05-2024 13:20:55.905                1.72004                4.76497                42.2152
10-05-2024 13:20:58.645                1.28802                4.87173                42.1850
10-05-2024 13:21:01.385               0.909127                4.78795                42.1988
10-05-2024 13:21:04.126               0.812059                4.63701                42.2726
10-05-2024 13:21:06.866                1.06013                4.57786                42.5144
10-05-2024 13:21:09.607               0.823723                4.81280                42.6704
10-05-2024 13:21:12.347               0.741608                5.18771                42.8458
10-05-2024 13:21:15.088               0.918461                5.20696                43.2351
10-05-2024 13:21:17.828                1.11235                5.28794                43.5709
10-05-2024 13:21:20.569                1.71290                5.47358                43.8142
10-05-2024 13:21:23.309                2.08207                5.54868                44.0874
10-05-2024 13:21:26.050                2.24703                6.10229                44.2023
10-05-2024 13:21:28.790                2.74728                6.49073                44.3954
10-05-2024 13:21:31.531                3.01989                6.39066                44.4145
10-05-2024 13:21:34.271                3.47950                6.51099                44.1099
10-05-2024 13:21:37.012                4.06838                6.33253                43.9958
10-05-2024 13:21:39.752                4.47827                6.49899                44.0474
10-05-2024 13:21:42.493                4.67736                6.41964                43.9448
10-05-2024 13:21:45.233                5.05642                6.19832                43.6692
10-05-2024 13:21:47.973                5.42818                5.48313                43.4696
10-05-2024 13:21:50.714                5.37382                5.22561                43.3278
10-05-2024 13:21:53.454                5.10729                5.74811                43.0544
10-05-2024 13:21:56.195                4.67734                6.10825                42.8789
